,Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
0,1665081945.5939653,0,67546,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,0.0,0.0,4,19,T
1,1665081946.591839,0,67547,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.03125,0.0,5,19,T
2,1665081947.588462,0,67548,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.06885143981453838,0.01770105707435036,5,19,T
3,1665081948.591514,0,67549,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.08905887161058965,0.027790839422557858,3,19,T
4,1665081949.591421,0,67550,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,0.14816059499993497,-0.3836409762731968,5,19,T
5,1665081950.591224,0,67551,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.15662598888574167,-0.4816485833486803,5,19,T
6,1665081951.5931091,0,67552,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.16694775412329874,0.035391735326905246,5,19,T
7,1665081952.5937066,0,67553,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.0540664260245946,0.020097043590251756,5,19,T
8,1665081953.5925074,0,67554,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.015307816621994826,0.02154643830570559,5,19,T
9,1665081954.5953195,0,67555,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,-0.025031855156332057,-0.06745388594035057,4,19,T
10,1665081955.6004982,0,67556,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,-0.013640336159497876,-0.04752175560977937,5,19,T
11,1665081956.5880144,0,67557,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.03125,0.0,5,19,T
12,1665081957.59237,0,67558,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.03125,0.0,4,19,T
13,1665081958.594092,0,67559,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530272,0.0625,0.0,4,19,T
